LeanRV64DExecutable.Functions.is_sstateen_accessible	1	-	
LeanRV64DExecutable.Functions.satp_accessible	1	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.feature_enabled_for_priv	4	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.feature_enabled_for_priv_bool	4	-	LeanRV64DExecutable.Functions.feature_enabled_for_priv
LeanRV64DExecutable.Functions.counter_enabled	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.feature_enabled_for_priv_bool
LeanRV64DExecutable.Functions.is_CSR_accessible	3	-	LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.Functions.is_hstateen_accessible,LeanRV64DExecutable.Functions.is_sstateen_accessible,LeanRV64DExecutable.Functions.satp_accessible,LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.counter_enabled
LeanRV64DExecutable.Functions.check_stateen_bit	3	-	
LeanRV64DExecutable.Functions.stateen_allows_CSR_access	3	-	LeanRV64DExecutable.Functions.check_stateen_bit
LeanRV64DExecutable.Functions.check_CSR	3	-	LeanRV64DExecutable.Functions.check_CSR_priv,LeanRV64DExecutable.Functions.is_CSR_accessible,LeanRV64DExecutable.Functions.stateen_allows_CSR_access
LeanRV64DExecutable.Functions.is_CSR_exception_virtual	3	-	LeanRV64DExecutable.Functions.check_CSR
LeanRV64DExecutable.Functions.check_CSR_result	3	-	LeanRV64DExecutable.Functions.check_CSR,LeanRV64DExecutable.Functions.is_CSR_exception_virtual
LeanRV64DExecutable.Functions.pmpReadCfgReg	1	-	LeanRV64DExecutable.assert,LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.hpmidx_from_bits	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.read_mhpmevent	1	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.read_mhpmcounter	1	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.read_mhpmcounterh	1	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.read_mhpmeventh	1	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.get_scountovf	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.get_hstateen_mask	1	-	LeanRV64DExecutable.Functions.get_mstateen
LeanRV64DExecutable.Functions.get_hstateen	1	-	
LeanRV64DExecutable.Functions.get_sstateen_mask	1	-	LeanRV64DExecutable.Functions.get_mstateen,LeanRV64DExecutable.Functions.get_hstateen
get_16_random_bits	1	-	
LeanRV64DExecutable.Functions.read_seed_csr	1	-	get_16_random_bits
LeanRV64DExecutable.Functions.read_sip	1	-	LeanRV64DExecutable.Functions.read_mip,LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.get_stvec	1	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.get_mtvec	1	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.read_CSR	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.pmpReadCfgReg,LeanRV64DExecutable.Functions.pmpReadAddrReg,LeanRV64DExecutable.Functions.hpmidx_from_bits,LeanRV64DExecutable.Functions.read_mhpmevent,LeanRV64DExecutable.Functions.read_mhpmcounter,LeanRV64DExecutable.Functions.read_mhpmcounterh,LeanRV64DExecutable.Functions.read_mhpmeventh,LeanRV64DExecutable.Functions.get_scountovf,LeanRV64DExecutable.Functions.internal_error,LeanRV64DExecutable.Functions.get_hstateen_mask,LeanRV64DExecutable.Functions.get_sstateen_mask,LeanRV64DExecutable.Functions.read_seed_csr,LeanRV64DExecutable.Functions.read_senvcfg,LeanRV64DExecutable.Functions.read_mip,LeanRV64DExecutable.Functions.read_sip,LeanRV64DExecutable.Functions.get_stvec,LeanRV64DExecutable.Functions.get_xepc,LeanRV64DExecutable.Functions.get_mtvec
LeanRV64DExecutable.Functions.hex_bits_12_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.csr_name_map_forwards	1	-	LeanRV64DExecutable.Functions.hex_bits_12_forwards
LeanRV64DExecutable.Functions.csr_id_read_callback	2	-	LeanRV64DExecutable.Functions.csr_name_map_forwards
LeanRV64DExecutable.Functions.legalize_misa	2	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.virtual_memory_supported	1	-	
LeanRV64DExecutable.Functions.have_nominal_privLevel	1	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.lowest_supported_privLevel	1	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.legalize_mstatus	2	-	LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.Functions.virtual_memory_supported,LeanRV64DExecutable.Functions.have_nominal_privLevel,LeanRV64DExecutable.Functions.lowest_supported_privLevel
LeanRV64DExecutable.Functions.reserved_behavior	2	-	LeanRV64DExecutable.sailThrow
LeanRV64DExecutable.Functions.pmpWriteCfg	2	-	LeanRV64DExecutable.Functions.reserved_behavior
LeanRV64DExecutable.Functions.pmpWriteCfgReg	2	-	LeanRV64DExecutable.assert,LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.pmpWriteCfg,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.pmpWriteAddrReg	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.dirty_fd_context	1	-	LeanRV64DExecutable.assert,LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.long_csr_write_callback
LeanRV64DExecutable.Functions.dirty_fd_context_if_present	1	-	LeanRV64DExecutable.assert,LeanRV64DExecutable.Functions.dirty_fd_context
LeanRV64DExecutable.Functions.write_fcsr	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.dirty_fd_context_if_present
LeanRV64DExecutable.Functions.dirty_v_context	1	-	LeanRV64DExecutable.assert,LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.long_csr_write_callback
LeanRV64DExecutable.Functions.set_vstart	1	-	LeanRV64DExecutable.Functions.dirty_v_context,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.csr_name_write_callback
LeanRV64DExecutable.Functions.write_vcsr	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.dirty_v_context
LeanRV64DExecutable.Functions.legalize_smcntrpmf	2	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.legalize_hpmevent	1	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.write_mhpmevent	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.legalize_hpmevent,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.write_mhpmcounter	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.write_mhpmcounterh	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.write_mhpmeventh	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.legalize_hpmevent,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.legalize_mstateen0	2	-	LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.legalize_hstateen0	2	-	LeanRV64DExecutable.Functions.get_hstateen_mask,LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.legalize_hstateen1	2	-	LeanRV64DExecutable.Functions.get_hstateen_mask
LeanRV64DExecutable.Functions.legalize_hstateen2	2	-	LeanRV64DExecutable.Functions.get_hstateen_mask
LeanRV64DExecutable.Functions.legalize_hstateen3	2	-	LeanRV64DExecutable.Functions.get_hstateen_mask
LeanRV64DExecutable.Functions.legalize_sstateen0	2	-	LeanRV64DExecutable.Functions.get_sstateen_mask,LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.legalize_satp	3	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.legalize_mseccfg	2	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.legalize_xenvcfg_cbie	1	-	LeanRV64DExecutable.Functions.reserved_behavior
LeanRV64DExecutable.Functions.legalize_menvcfg	2	-	LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.Functions.legalize_xenvcfg_cbie
LeanRV64DExecutable.Functions.legalize_senvcfg	2	-	LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.Functions.legalize_xenvcfg_cbie
LeanRV64DExecutable.Functions.legalize_sstatus	2	-	LeanRV64DExecutable.Functions.legalize_mstatus
LeanRV64DExecutable.Functions.legalize_mie	2	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.legalize_mip	2	-	LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.write_mip	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.legalize_mip,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.legalize_mideleg	2	-	LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.write_sip	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.legalize_tvec	6	-	LeanRV64DExecutable.Functions.reserved_behavior,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.set_stvec	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.legalize_tvec,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.set_xepc	2	-	LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.set_mtvec	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.legalize_tvec,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.write_CSR	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.legalize_misa,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.legalize_mstatus,LeanRV64DExecutable.Functions.pmpWriteCfgReg,LeanRV64DExecutable.Functions.pmpReadCfgReg,LeanRV64DExecutable.Functions.pmpWriteAddrReg,LeanRV64DExecutable.Functions.pmpReadAddrReg,LeanRV64DExecutable.Functions.write_fcsr,LeanRV64DExecutable.Functions.set_vstart,LeanRV64DExecutable.Functions.write_vcsr,LeanRV64DExecutable.Functions.legalize_smcntrpmf,LeanRV64DExecutable.Functions.hpmidx_from_bits,LeanRV64DExecutable.Functions.write_mhpmevent,LeanRV64DExecutable.Functions.read_mhpmevent,LeanRV64DExecutable.Functions.write_mhpmcounter,LeanRV64DExecutable.Functions.read_mhpmcounter,LeanRV64DExecutable.Functions.write_mhpmcounterh,LeanRV64DExecutable.Functions.read_mhpmcounterh,LeanRV64DExecutable.Functions.write_mhpmeventh,LeanRV64DExecutable.Functions.read_mhpmeventh,LeanRV64DExecutable.Functions.internal_error,LeanRV64DExecutable.Functions.legalize_mstateen0,LeanRV64DExecutable.Functions.legalize_hstateen0,LeanRV64DExecutable.Functions.legalize_hstateen1,LeanRV64DExecutable.Functions.legalize_hstateen2,LeanRV64DExecutable.Functions.legalize_hstateen3,LeanRV64DExecutable.Functions.legalize_sstateen0,LeanRV64DExecutable.Functions.architecture,LeanRV64DExecutable.Functions.legalize_satp,LeanRV64DExecutable.Functions.legalize_mseccfg,LeanRV64DExecutable.Functions.legalize_menvcfg,LeanRV64DExecutable.Functions.legalize_senvcfg,LeanRV64DExecutable.Functions.read_senvcfg,LeanRV64DExecutable.Functions.legalize_sstatus,LeanRV64DExecutable.Functions.legalize_mie,LeanRV64DExecutable.Functions.write_mip,LeanRV64DExecutable.Functions.read_mip,LeanRV64DExecutable.Functions.legalize_mideleg,LeanRV64DExecutable.Functions.write_sip,LeanRV64DExecutable.Functions.read_sip,LeanRV64DExecutable.Functions.set_stvec,LeanRV64DExecutable.Functions.set_xepc,LeanRV64DExecutable.Functions.set_mtvec
LeanRV64DExecutable.Functions.csr_id_write_callback	2	-	LeanRV64DExecutable.Functions.csr_name_map_forwards
LeanRV64DExecutable.Functions.doCSR	5	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.check_CSR_result,LeanRV64DExecutable.Functions.read_CSR,LeanRV64DExecutable.Functions.read_mip,LeanRV64DExecutable.Functions.read_sip,LeanRV64DExecutable.Functions.csr_id_read_callback,LeanRV64DExecutable.Functions.wX_bits,LeanRV64DExecutable.Functions.write_CSR,LeanRV64DExecutable.Functions.csr_id_write_callback
LeanRV64DExecutable.Functions.execute_CSRReg	4	-	LeanRV64DExecutable.Functions.rX_bits,LeanRV64DExecutable.Functions.doCSR
LeanRV64DExecutable.Functions.execute_CSRImm	4	-	LeanRV64DExecutable.Functions.doCSR
LeanRV64DExecutable.Functions.process_clean_inval	2	-	LeanRV64DExecutable.Functions.rX_bits,LeanRV64DExecutable.Functions.get_transformed_data_addr,LeanRV64DExecutable.Functions.translateAddr,LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.effectivePrivilege,LeanRV64DExecutable.Functions.phys_access_check,LeanRV64DExecutable.Functions.memory_exception
LeanRV64DExecutable.Functions.encdec_cbie_backwards	1	-	LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.cbop_priv_check	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.encdec_cbie_backwards,LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.Functions.read_senvcfg,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.execute_ZICBOM	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.read_senvcfg,LeanRV64DExecutable.Functions.feature_enabled_for_priv,LeanRV64DExecutable.Functions.process_clean_inval,LeanRV64DExecutable.Functions.cbop_priv_check,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.execute_ZICBOZ	1	-	LeanRV64DExecutable.SailME.run,LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.read_senvcfg,LeanRV64DExecutable.Functions.feature_enabled_for_priv,LeanRV64DExecutable.Functions.rX_bits,LeanRV64DExecutable.Functions.get_transformed_data_addr,LeanRV64DExecutable.Functions.translateAddr,LeanRV64DExecutable.Functions.memory_exception,LeanRV64DExecutable.Functions.mem_write_ea,LeanRV64DExecutable.assert,LeanRV64DExecutable.Functions.mem_write_value,LeanRV64DExecutable.Functions.internal_error,LeanRV64DExecutable.SailME.throw
LeanRV64DExecutable.Functions.execute	1	-	LeanRV64DExecutable.Functions.execute_LPAD,LeanRV64DExecutable.Functions.execute_UTYPE,LeanRV64DExecutable.Functions.execute_JAL,LeanRV64DExecutable.Functions.execute_BTYPE,LeanRV64DExecutable.Functions.execute_ITYPE,LeanRV64DExecutable.Functions.execute_SHIFTIOP,LeanRV64DExecutable.Functions.execute_RTYPE,LeanRV64DExecutable.Functions.execute_LOAD,LeanRV64DExecutable.Functions.execute_STORE,LeanRV64DExecutable.Functions.execute_ADDIW,LeanRV64DExecutable.Functions.execute_RTYPEW,LeanRV64DExecutable.Functions.execute_SHIFTIWOP,LeanRV64DExecutable.Functions.execute_FENCE_TSO,LeanRV64DExecutable.Functions.execute_FENCE,LeanRV64DExecutable.Functions.execute_ECALL,LeanRV64DExecutable.Functions.execute_MRET,LeanRV64DExecutable.Functions.execute_SRET,LeanRV64DExecutable.Functions.execute_EBREAK,LeanRV64DExecutable.Functions.execute_WFI,LeanRV64DExecutable.Functions.execute_SFENCE_VMA,LeanRV64DExecutable.Functions.execute_JALR,LeanRV64DExecutable.Functions.execute_CSRReg,LeanRV64DExecutable.Functions.execute_CSRImm,LeanRV64DExecutable.Functions.execute_ZICBOM,LeanRV64DExecutable.Functions.execute_ZICBOZ
LeanRV64DExecutable.Functions.hex_bits_20_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_signed_20_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_signed_21_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_signed_12_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_signed_13_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_6_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_5_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_signed_6_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.creg_name_forwards	1	-	LeanRV64DExecutable.Functions.encdec_reg_backwards,LeanRV64DExecutable.Functions.reg_name_forwards
LeanRV64DExecutable.Functions.sp_reg_name_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_10_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_7_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_8_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_signed_10_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_signed_9_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_9_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_32_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.hex_bits_16_forwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.assembly_forwards	1	-	LeanRV64DExecutable.Functions.hex_bits_20_forwards,LeanRV64DExecutable.Functions.reg_name_forwards,LeanRV64DExecutable.Functions.hex_bits_signed_20_forwards,LeanRV64DExecutable.Functions.hex_bits_signed_21_forwards,LeanRV64DExecutable.Functions.hex_bits_signed_12_forwards,LeanRV64DExecutable.Functions.hex_bits_signed_13_forwards,LeanRV64DExecutable.Functions.hex_bits_6_forwards,LeanRV64DExecutable.Functions.hex_bits_5_forwards,LeanRV64DExecutable.assert,LeanRV64DExecutable.Functions.hex_bits_signed_6_forwards,LeanRV64DExecutable.Functions.creg_name_forwards,LeanRV64DExecutable.Functions.sp_reg_name_forwards,LeanRV64DExecutable.Functions.hex_bits_10_forwards,LeanRV64DExecutable.Functions.hex_bits_7_forwards,LeanRV64DExecutable.Functions.hex_bits_8_forwards,LeanRV64DExecutable.Functions.hex_bits_signed_10_forwards,LeanRV64DExecutable.Functions.hex_bits_signed_9_forwards,LeanRV64DExecutable.Functions.hex_bits_9_forwards,LeanRV64DExecutable.Functions.csr_name_map_forwards,LeanRV64DExecutable.Functions.hex_bits_32_forwards,LeanRV64DExecutable.Functions.hex_bits_16_forwards
LeanRV64DExecutable.Functions.encdec_forwards	1	-	LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.assert,LeanRV64DExecutable.Functions.virtual_memory_supported
LeanRV64DExecutable.Functions.instruction_to_str	1	-	LeanRV64DExecutable.Functions.assembly_forwards,LeanRV64DExecutable.Functions.encdec_forwards
LeanRV64DExecutable.Functions.encdec_cbop_backwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.encdec_csrop_backwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.encdec_iop_backwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.encdec_bop_backwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.encdec_uop_backwards	1	-	LeanRV64DExecutable.assert
LeanRV64DExecutable.Functions.encdec_backwards	1	-	LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.Functions.encdec_reg_backwards,LeanRV64DExecutable.Functions.encdec_cbop_backwards,LeanRV64DExecutable.Functions.encdec_csrop_backwards,LeanRV64DExecutable.Functions.virtual_memory_supported,LeanRV64DExecutable.Functions.encdec_iop_backwards,LeanRV64DExecutable.Functions.encdec_bop_backwards,LeanRV64DExecutable.Functions.encdec_uop_backwards
LeanRV64DExecutable.Functions.ext_decode	1	-	LeanRV64DExecutable.Functions.encdec_backwards
LeanRV64DExecutable.Functions.run_hart_active	1	-	LeanRV64DExecutable.SailME.run,LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.dispatchInterrupt,LeanRV64DExecutable.Functions.fetch,LeanRV64DExecutable.Functions.ext_decode_compressed,LeanRV64DExecutable.Functions.is_landing_pad_expected,LeanRV64DExecutable.Functions.trap,LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.execute,LeanRV64DExecutable.Functions.privLevel_to_str,LeanRV64DExecutable.Functions.instruction_to_str,LeanRV64DExecutable.Functions.ext_decode,LeanRV64DExecutable.SailME.throw
LeanRV64DExecutable.Functions.tick_pc	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg
LeanRV64DExecutable.Functions.track_trap	3	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.long_csr_write_callback,LeanRV64DExecutable.Functions.csr_name_write_callback,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.prepare_trap_vector	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.zicfilp_preserve_elp_on_trap	1	-	LeanRV64DExecutable.Functions.reset_elp,LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.internal_error
LeanRV64DExecutable.Functions.trap_handler	5	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.track_trap,LeanRV64DExecutable.Functions.prepare_trap_vector,LeanRV64DExecutable.Functions.currentlyEnabled,LeanRV64DExecutable.assert,LeanRV64DExecutable.Functions.internal_error,LeanRV64DExecutable.Functions.zicfilp_preserve_elp_on_trap,LeanRV64DExecutable.Functions.privLevel_to_str
LeanRV64DExecutable.Functions.handle_interrupt	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.trap_handler,LeanRV64DExecutable.Functions.set_next_pc
Sail.ConcurrencyInterfaceV1.PreSail.print_bits_effect	9	-	Sail.ConcurrencyInterfaceV1.PreSail.print_effect
LeanRV64DExecutable.print_bits_effect	3	-	Sail.ConcurrencyInterfaceV1.PreSail.print_bits_effect
LeanRV64DExecutable.Functions.exception_delegatee	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.currentlyEnabled
LeanRV64DExecutable.Functions.exception_handler	3	-	LeanRV64DExecutable.Functions.exception_delegatee,LeanRV64DExecutable.Functions.trap_handler,LeanRV64DExecutable.Functions.privLevel_to_str
LeanRV64DExecutable.Functions.handle_exception	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.exception_handler,LeanRV64DExecutable.Functions.set_next_pc
LeanRV64DExecutable.Functions.try_step	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.should_inc_minstret,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.run_hart_waiting,LeanRV64DExecutable.Functions.run_hart_active,LeanRV64DExecutable.Functions.tick_pc,LeanRV64DExecutable.Functions.get_arch_pc,LeanRV64DExecutable.Functions.handle_interrupt,LeanRV64DExecutable.print_bits_effect,LeanRV64DExecutable.Functions.handle_exception,LeanRV64DExecutable.assert,LeanRV64DExecutable.Functions.internal_error,LeanRV64DExecutable.Functions.exception_handler,LeanRV64DExecutable.Functions.set_next_pc
LeanRV64DExecutable.Functions.should_inc_mcycle	1	-	LeanRV64DExecutable.readReg
LeanRV64DExecutable.Functions.tick_clock	1	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.should_inc_mcycle,LeanRV64DExecutable.writeReg,LeanRV64DExecutable.Functions.clint_dispatch
Sail.ConcurrencyInterfaceV1.PreSail.cycle_count	7	-	
LeanRV64DExecutable.cycle_count	1	-	Sail.ConcurrencyInterfaceV1.PreSail.cycle_count
Vsa.stepOnce	2	-	LeanRV64DExecutable.readReg,LeanRV64DExecutable.Functions.try_step,LeanRV64DExecutable.Functions.tick_clock,LeanRV64DExecutable.cycle_count
